census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,avg-foreclosure-rate,avg-lien-foreclosure-rate,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12057014003,629,0,629,315,-666666666,95329,220000,1662,591,26,46,0,0,0,0,12,-888888888,66,11,41,52,66,1391,551,5,67,204,0.0,100.0,50.07949125596184,49.92050874403816,25,-491,6.894329896907217,0.5,0.25,2.0,1.0,1.0,1.0,0.3174603174603174,0.1589825119236884,inf,0.4498240785800988,inf,0.3968253968253968,0.2,0.2615883922793823,12057,Hillsborough County,Florida
12057014109,1981,403,1578,1086,971,57861,168100,1210,1368,279,708,0,0,0,46,288,-888888888,304,65,155,260,334,4106,2714,0,394,729,20.34326097930338,79.65673902069662,54.82079757698132,24.835941443715296,19,-1268,19.59398496240601,33.000000004,11.000000001333332,29.0,9.666666666666666,15.0,5.0,0.8901166359729895,0.3168567807351077,2.729528536311001,1.2612470711569068,1.2049518072965604,1.3879561227669577,0.532258064546306,0.9149444909865122,12057,Hillsborough County,Florida
12057013505,1093,510,583,401,1043,42908,114000,938,481,448,408,0,7,0,43,114,-888888888,109,33,103,168,302,1767,1252,38,73,32,46.66056724611162,53.33943275388838,36.68801463860933,16.65141811527905,51,-381,13.991888760139048,54.020978972,18.006992990666664,13.0,4.333333333333333,,,1.0806317539484622,,3.5307829393464045,1.5311966764634288,1.5586659847444675,2.452286094840834,0.8060308846662605,1.6165537339354163,12057,Hillsborough County,Florida
12057013702,3929,1307,2622,1963,1262,57917,171200,1323,2131,1489,788,0,161,0,56,92,-888888888,680,115,608,756,728,7081,4338,70,181,213,33.265461949605495,66.7345380503945,49.961822346653086,16.772715703741408,17,-2031,15.417519062674351,65.90163935999999,21.96721312,50.0,16.666666666666668,42.0,14.0,0.8490405841399219,0.5339435545385203,1.6807355103289974,1.2030445300792252,0.7419615746152,1.1814642136595312,0.5685997171731462,0.77882445695079,12057,Hillsborough County,Florida
12057013907,683,55,628,394,691,64940,182700,1506,596,48,127,0,0,0,0,39,-888888888,94,50,39,144,73,1430,741,0,143,397,8.052708638360176,91.94729136163984,57.68667642752562,34.2606149341142,37,-496,17.152743450321307,2.133333332,1.066666666,2.0,1.0,,,0.2538071065989847,,1.939393938181818,0.3596309257683531,0.8561464735703034,0.4602821082405344,0.5161290321019771,0.3034192308578072,12057,Hillsborough County,Florida
12057000500,1672,282,1390,865,1377,51982,161000,1266,1525,32,453,18,31,27,35,4,-888888888,196,55,273,201,249,2881,1640,23,147,0,16.86602870813397,83.13397129186603,51.73444976076556,31.39952153110048,62,-1425,15.397008055235904,12.255813947,4.085271315666667,23.0,7.666666666666667,2.0,1.0,0.8863198458574182,0.0719424460431654,1.4486777715130024,1.2558672251687153,0.6395195638196671,1.0245804692531242,0.3476253296952423,0.6754062614362052,12057,Hillsborough County,Florida
12057001200,1122,537,585,308,771,33015,166700,1049,731,290,376,0,68,0,10,23,-888888888,113,76,219,230,374,1379,934,0,197,0,47.860962566844925,52.13903743315508,27.450980392156865,24.688057040998217,53,-631,17.97485558953449,37.714285752,12.571428583999998,11.0,3.6666666666666665,1.0,1.0,1.1904761904761905,0.1709401709401709,2.341048153445065,1.6868402946753709,1.03345693805214,1.921668077001972,0.7741935485619147,1.2667688781490465,12057,Hillsborough County,Florida
12057001500,1119,135,984,709,1598,76654,227400,1375,1054,7,130,0,17,0,19,22,-888888888,221,17,182,235,61,1984,1345,0,145,0,12.064343163538874,87.93565683646113,63.360142984807865,24.57551385165326,2021,-954,8.852583586626139,6.0000000060000005,2.000000002,9.0,3.0,,,0.4231311706629055,,1.4814814829629632,0.5995539552301741,0.654000779484511,0.5924170618483412,0.40000000024,0.3905229554548131,12057,Hillsborough County,Florida
12057001600,899,320,579,363,967,61313,238800,1449,815,55,110,0,0,5,17,7,-888888888,112,38,237,62,90,1537,847,17,144,0,35.595105672969964,64.40489432703004,40.3781979977753,24.02669632925473,2021,-715,7.28744939271255,17.121951207000002,5.707317069000001,8.0,2.6666666666666665,,,0.7346189164370982,,1.7835365840625002,1.0409152231605592,0.7873431626584683,1.2260591121034652,0.6815533978996475,0.8082215365760737,12057,Hillsborough County,Florida
12057011515,1309,155,1154,840,1653,93188,243500,1608,1196,83,320,0,7,0,16,7,-888888888,204,0,223,196,354,2648,1663,0,73,27,11.841100076394191,88.1588999236058,64.1711229946524,23.9877769289534,39,-1096,9.600477042337507,6.874999995,2.291666665,25.0,8.333333333333334,13.0,4.333333333333333,0.9920634920634922,0.3755054881571346,1.478494622580645,1.405700245562809,0.6526822283985124,1.0678391958123952,0.2156862743867743,0.7039225328825919,12057,Hillsborough County,Florida
12057013001,1383,692,691,441,1191,61031,151400,1045,1193,40,297,0,0,0,103,47,-888888888,303,9,227,202,73,2960,1608,27,55,450,50.03615328994938,49.96384671005061,31.88720173535792,18.07664497469269,29,-1093,6.030389363722697,78.28934013300001,26.096446711,3.0,1.5,1.0,1.0,0.3401360544217687,0.1447178002894356,3.771162819508671,0.4819543699072487,1.6647818092123496,2.435696973609885,0.9456451761450108,1.6056181396240448,12057,Hillsborough County,Florida
12057000700,2109,1412,697,394,955,29192,91800,993,735,1186,478,40,0,0,103,45,-888888888,113,56,403,238,363,4192,1669,212,351,40,66.9511616880038,33.04883831199621,18.681839734471318,14.366998577524893,55,-635,20.64750578130162,297.328555832,99.10951861066668,17.0,5.666666666666667,2.0,2.0,1.4382402707275803,0.2869440459110474,7.019087720302172,2.037908579354001,3.098579964136171,5.801560646585456,0.945916463252909,3.82440472407409,12057,Hillsborough County,Florida
12057003200,1044,664,380,161,898,20098,150000,864,578,406,457,5,0,0,0,55,-888888888,33,69,265,178,294,1414,573,32,181,5,63.601532567049816,36.39846743295019,15.421455938697315,20.977011494252874,79,-478,13.462267728479333,26.541666683000003,8.847222227666668,1.0,1.0,,,0.6211180124223602,,1.3324129860943776,0.8800905885262802,0.5881944131749858,1.1936026942626263,0.8984485190970496,0.7868261767274988,12057,Hillsborough County,Florida
12057011107,2488,647,1841,1173,1318,72500,299300,1867,2064,161,635,0,138,0,69,56,-888888888,521,0,432,324,1034,4139,3096,2,227,43,26.0048231511254,73.99517684887459,47.146302250803856,26.848874598070736,35,-1964,11.091287540886114,12.638888886,4.212962962,26.0,8.666666666666666,7.0,3.5,0.7388462631429383,0.1901140684410646,0.6511534717156104,1.0469051445214577,0.2874520424071348,0.7076719576190476,0.3271028036880076,0.4664992995300199,12057,Hillsborough County,Florida
12057011506,3238,1164,2074,1484,1537,105873,326900,1914,2508,113,668,0,408,0,112,97,-888888888,1060,16,273,749,1151,5372,3437,53,474,0,35.948116121062384,64.05188387893762,45.8307597282273,18.22112415071032,20,-2408,8.103274840728735,51.43820220800001,17.14606740266667,19.0,6.333333333333333,25.0,8.333333333333334,0.4267744833782569,0.4018000642880103,1.4730298455899202,0.6047163320534348,0.6502697997230659,0.8866843178247735,0.7302600094208243,0.5845047394009908,12057,Hillsborough County,Florida
12057012104,2564,1668,896,499,945,38862,119700,1142,1635,669,623,0,0,0,74,186,-888888888,456,10,344,259,443,4506,2075,0,426,1120,65.05460218408736,34.945397815912635,19.46177847113885,15.48361934477379,34,-1535,12.656364974245768,192.590164092,64.196721364,15.0,5.0,4.0,1.3333333333333333,1.002004008016032,0.1488095238095238,3.8487243023980815,1.4197854183640393,1.6990213666087737,3.193203570096908,0.9277422412299252,2.1049685700685337,12057,Hillsborough County,Florida
12057011802,2197,586,1611,1112,938,44289,161600,1094,1621,252,1470,0,22,0,133,169,-888888888,396,39,360,206,1485,1584,2461,1,131,0,26.672735548475195,73.32726445152481,50.61447428311333,22.71279016841147,51,-1521,16.41357027463651,25.639344254,8.546448084666666,21.0,7.0,5.0,2.5,0.6294964028776978,0.1551831160769708,1.4584382397042093,0.8919623140909333,0.643828327633857,0.9155740921476246,0.5497363795332747,0.6035489580394314,12057,Hillsborough County,Florida
12057011804,1840,753,1087,614,1073,45741,168500,1179,1452,103,1497,11,96,0,19,159,-888888888,365,30,159,259,1805,1400,2255,0,166,8,40.92391304347826,59.076086956521735,33.369565217391305,25.706521739130437,42,-1352,21.388216303470543,43.252873542,14.417624514000002,12.0,4.0,3.0,1.5,0.6514657980456027,0.1379944802207911,1.9146911705179288,0.9230917573467828,0.8452414237985728,1.3473024516459402,0.7828167255250841,0.8881454792451319,12057,Hillsborough County,Florida
12057012108,1171,313,858,589,1405,63646,121500,1144,942,179,249,7,8,0,17,18,-888888888,285,29,101,151,121,2427,1278,0,41,272,26.72929120409906,73.27070879590094,50.29888983774552,22.971818958155424,36,-842,19.083754918493536,35.393258439,11.797752813,18.0,6.0,3.0,3.0,1.0186757215619695,0.3496503496503496,3.7692501,1.4434083336441204,1.6639374381797103,1.9731433273835923,0.6628787879547678,1.3007015046826034,12057,Hillsborough County,Florida
12057012209,1625,399,1226,916,1607,75393,255700,1861,1261,140,322,0,122,0,44,58,-888888888,461,43,152,274,494,3232,1897,0,121,169,24.553846153846155,75.44615384615385,56.36923076923077,19.07692307692308,666668687,-1161,7.989038785834738,15.692307708,5.230769236,18.0,6.0,15.0,5.0,0.6550218340611353,0.4078303425774877,1.3109697333333334,0.9281304678126492,0.5787282779706777,0.8540508924714829,0.4657534249063614,0.5629926957136948,12057,Hillsborough County,Florida
12057012210,2119,680,1439,703,1017,48594,125100,1319,1637,274,468,0,68,0,85,55,-888888888,222,152,353,522,351,3795,2121,24,248,789,32.09060877772534,67.90939122227466,33.17602642756017,34.73336479471449,27,-1537,9.517374517374517,34.151898718,11.383966239333333,13.0,4.333333333333333,9.0,3.0,0.6164058795637742,0.2084781097984711,1.6741126822549015,0.8734137514393099,0.7390379236801995,1.136464177343938,0.7242953019188321,0.7491603093269692,12057,Hillsborough County,Florida
12057012211,26,7,19,11,-666666666,30625,-666666666,1656,26,0,0,0,0,0,0,0,-888888888,0,0,8,41,0,2100,17,0,4,11,26.923076923076923,73.07692307692307,42.30769230769231,30.76923076923077,38,74,15.68627450980392,3.818181815,1.2727272716666669,,,1.0,1.0,,5.263157894736842,18.181818166666663,,8.026373188049433,,,,12057,Hillsborough County,Florida
12057012212,1636,1276,360,291,1069,41250,216100,1328,970,593,410,0,29,0,19,25,-888888888,280,0,413,399,231,2305,1383,6,263,0,77.99511002444987,22.00488997555012,17.78728606356968,4.21760391198044,24,-870,13.27319587628866,130.53237422400002,43.51079140800001,8.0,2.6666666666666665,3.0,1.5,0.9163802978235966,0.4166666666666667,3.409936630721004,1.298461257756986,1.5053183182716,2.946870330227612,0.9422517657348138,1.9425850212889344,12057,Hillsborough County,Florida
12057012213,1892,649,1243,787,1375,70100,177600,1386,1456,274,317,0,51,0,6,105,-888888888,353,30,222,338,245,3717,2310,0,77,0,34.30232558139535,65.69767441860465,41.59619450317125,24.101479915433405,37,-1356,9.93466564181399,37.098360633,12.366120211,19.0,6.333333333333333,1.0,1.0,0.8047437526471835,0.080450522928399,1.905411434668721,1.1402783186369725,0.8411448795294846,1.3021903582404828,0.6613091757832367,0.8584074632796788,12057,Hillsborough County,Florida
12057012503,1915,690,1225,798,1063,72102,259600,1849,1695,67,299,8,67,0,8,70,-888888888,242,30,347,358,151,3329,1806,0,210,0,36.0313315926893,63.9686684073107,41.6710182767624,22.297650130548305,29,-1595,11.120783460282915,45.121951252,15.040650417333332,7.0,2.333333333333333,26.0,8.666666666666666,0.2923976608187135,0.7074829931972788,2.1798044083091788,0.4143116513237753,0.962275801994358,1.1676064348566306,0.8656995789325636,0.7696893710752025,12057,Hillsborough County,Florida
12057010810,1673,1412,261,140,1154,61782,230100,1579,1148,326,190,0,147,0,13,39,-888888888,175,42,373,519,377,2488,1945,0,147,0,84.39928272564255,15.600717274357445,8.368200836820083,7.232516437537358,20,-1048,11.316079295154186,55.270588248,18.423529416,7.0,2.333333333333333,2.0,1.0,1.6666666666666667,0.3831417624521072,1.3047825365439094,2.361576412545519,0.5759969366953116,1.3374267235395187,0.8875873795808438,0.8816353721335052,12057,Hillsborough County,Florida
12057010811,2787,1902,885,431,1112,46132,120700,1242,1783,655,274,0,265,0,84,0,-888888888,332,44,521,1134,612,4513,2860,28,333,0,68.2454251883746,31.754574811625403,15.464657337639036,16.289917473986364,40,-1683,17.063253012048193,159.329376972,53.109792324,8.0,2.6666666666666665,20.0,6.666666666666667,0.6187161639597833,0.7532956685499059,2.792312950788644,0.8766872993208421,1.2326680200741476,2.390761208344049,0.9521901046620244,1.5759963596528754,12057,Hillsborough County,Florida
12057010812,2447,2137,310,155,914,26454,101700,1135,1394,428,515,0,284,0,207,134,-888888888,122,31,446,3061,400,3711,2249,140,658,0,87.3314262362076,12.6685737637924,6.334286881896199,6.334286881896199,24,-1294,16.61807580174927,209.318840568,69.77294685599999,,,7.0,2.333333333333333,,0.7526881720430108,3.264995173420683,,1.4413338357491137,,,,12057,Hillsborough County,Florida
12057010813,2224,2202,22,14,956,27948,-666666666,-666666666,1586,414,401,0,175,0,28,21,-888888888,14,26,530,3591,192,4180,2360,208,538,0,99.01079136690647,0.9892086330935252,0.6294964028776978,0.3597122302158274,31,-1486,11.086433462890986,128.32171570399998,42.77390523466666,2.0,2.0,,,14.285714285714285,,1.9425025083863157,20.242083536104445,0.8575187535212871,2.0204830882069795,0.9553311244681986,1.3319080051327978,12057,Hillsborough County,Florida
12057007002,1374,1048,326,189,1070,37396,184400,1348,685,403,325,8,103,0,88,87,-888888888,159,0,208,288,270,2132,1270,104,189,34,76.27365356622998,23.72634643377001,13.75545851528384,9.970887918486172,23,-585,17.444786133631535,51.86440675200001,17.288135584000003,3.0,1.5,7.0,2.333333333333333,0.7936507936507936,0.7157464212678937,1.6496312580152674,1.124560196450247,0.7282305860794689,1.5188468540016171,0.9201623815575718,1.0012280207753397,12057,Hillsborough County,Florida
12057007102,1496,1097,399,293,1402,80455,650300,2929,1305,83,164,3,31,0,74,0,-888888888,269,0,258,356,167,2344,1807,4,221,0,73.3288770053476,26.671122994652407,19.585561497326204,7.085561497326204,20,-1205,2.198162729658793,16.72881357,5.57627119,1.0,1.0,1.0,1.0,0.3412969283276451,0.2506265664160401,0.5083200720145852,0.483599265367683,0.2243981630200857,0.4731130352517985,0.8479381444121984,0.3118774132100005,12057,Hillsborough County,Florida
12057007103,1660,573,1087,715,1428,65000,186600,1362,1404,133,192,0,72,0,51,0,-888888888,146,48,169,270,423,3398,2064,41,66,6,34.51807228915663,65.48192771084337,43.07228915662651,22.40963855421687,55,-1304,16.777482269503547,16.0,5.333333333333333,13.0,4.333333333333333,1.0,1.0,0.6060606060606061,0.0919963201471941,0.9307737056428156,0.8587550591074614,0.4108905416736189,0.7505175983436853,0.5517241379310345,0.4947432636588317,12057,Hillsborough County,Florida
12057010209,4367,1348,3019,2413,1455,91901,274600,2019,2691,756,667,0,652,0,127,141,-888888888,1531,114,302,1216,2749,7958,6004,137,453,65,30.867872681474694,69.1321273185253,55.255324021067096,13.87680329745821,16,-2591,7.013717903622934,52.69565214,17.56521738,31.0,10.333333333333334,89.0,29.666666666666668,0.4282359441911866,0.9826653417246328,1.303057669139466,0.6067871428836393,0.5752354930728389,0.7417854483736596,0.6296103894603096,0.488987006397892,12057,Hillsborough County,Florida
12057010210,1562,1035,527,322,1226,68857,466200,2925,998,195,403,24,261,0,51,33,-888888888,350,38,161,514,847,2617,1568,0,201,28,66.26120358514724,33.73879641485275,20.6145966709347,13.124199743918052,666668687,-898,8.764336723652889,50.576086935,16.858695645,6.0,2.0,9.0,3.0,0.6211180124223602,0.5692599620493358,1.6288594826086955,0.8800905885262802,0.7190608749062953,1.3897343879882094,0.8939481267608103,0.9161167283080016,12057,Hillsborough County,Florida
12057010211,2118,811,1307,952,1176,81692,328900,1986,1543,375,319,0,141,0,0,59,-888888888,520,36,191,424,728,4324,2489,0,76,0,38.29084041548631,61.70915958451369,44.9480642115203,16.76109537299339,26,-1443,8.897827835880934,32.55813952999999,10.852713176666663,10.0,3.333333333333333,23.0,7.666666666666667,0.350140056022409,0.5865850548329509,1.3381890476777636,0.4961294984339325,0.5907442585975083,0.8046538009075437,0.7650273223774074,0.5304299971846643,12057,Hillsborough County,Florida
12057010212,1858,394,1464,1122,1692,106200,331700,2349,1225,257,184,0,281,0,48,47,-888888888,616,21,175,348,812,3857,2132,17,138,16,21.205597416576964,78.79440258342304,60.38751345532831,18.40688912809473,19,-1125,4.170395561124038,14.166666678000002,4.722222226,9.0,3.0,24.0,8.0,0.267379679144385,0.546448087431694,1.1985335598984772,0.3788625260768211,0.5290932700989729,0.5093814133245383,0.6115107915569588,0.3357856277207851,12057,Hillsborough County,Florida
12057010213,699,237,462,311,793,37039,168300,1252,504,150,58,0,5,0,35,5,-888888888,79,31,119,55,89,1601,524,1,93,369,33.90557939914164,66.09442060085837,44.49213161659514,21.602288984263232,30,-404,19.06218144750255,23.4,7.8,9.0,3.0,,,0.964630225080386,,3.2911392405063293,1.3668287918269886,1.452875147908285,1.9708029197080292,0.7222222222222222,1.2991587015101589,12057,Hillsborough County,Florida
12057010214,116,8,108,29,-666666666,41875,128100,985,99,0,21,0,4,0,13,0,-888888888,8,8,30,5,22,209,68,0,14,61,6.896551724137931,93.10344827586206,25.0,68.10344827586206,32,1,7.630522088353414,2.000000001,1.0000000005,,,,,,,12.50000000625,,5.518131574141496,,,,12057,Hillsborough County,Florida
12057010501,2268,1447,821,411,986,33699,104900,1081,537,1599,268,0,0,0,93,39,-888888888,228,68,321,171,372,4700,2050,286,321,0,63.80070546737213,36.19929453262787,18.121693121693124,18.077601410934744,41,-437,20.22139070782663,200.89670334,66.96556778,29.0,9.666666666666666,26.0,8.666666666666666,2.3519870235198703,1.0556232237109215,4.62788996406358,3.332638246414601,2.042984457566651,4.124447494438464,0.8738563903758498,2.718847124559429,12057,Hillsborough County,Florida
12057010502,1017,554,463,330,921,48861,153300,1207,285,615,230,0,9,6,69,33,-888888888,160,20,175,181,172,1648,1086,92,130,0,54.47394296951818,45.52605703048181,32.448377581120944,13.077679449360865,45,-185,12.997159090909092,54.073619591,18.024539863666668,7.0,2.333333333333333,7.0,2.333333333333333,0.7070707070707071,0.503959683225342,3.2535270512033696,1.0018809022920383,1.4362712271673672,2.302926832239819,0.8853842289538781,1.518095697508316,12057,Hillsborough County,Florida
12057010809,1141,778,363,218,1023,37785,172500,1432,733,198,271,7,150,8,30,15,-888888888,148,0,193,1041,192,1971,1140,46,132,0,68.18580192813322,31.814198071866784,19.10604732690622,12.70815074496056,36,-633,13.609850939727805,45.26724141,15.08908047,1.0,1.0,5.0,1.6666666666666667,0.4587155963302752,0.4591368227731864,1.9394704974293056,0.6499751594161979,0.8561802706903548,1.6153695251004014,0.9378460439759364,1.0648560308604706,12057,Hillsborough County,Florida
12057011710,2779,1808,971,666,1299,70379,374600,2483,2255,150,555,0,163,0,201,10,-888888888,426,74,630,400,423,4125,3271,12,667,0,65.05937387549479,34.94062612450522,23.965455199712128,10.975170924793092,32,-2155,9.8973954222573,99.467455705,33.15581856833334,11.0,3.6666666666666665,16.0,5.333333333333333,0.5505505505505506,0.5492619292825266,1.8338395225848083,0.7801003164564777,0.8095494213139289,1.488378546281326,0.9004231614659872,0.9811432285826378,12057,Hillsborough County,Florida
12057011712,2417,1114,1303,778,1101,54836,189800,1649,1906,317,800,0,110,0,61,23,-888888888,369,18,232,412,831,3640,2824,147,375,0,46.09019445593711,53.90980554406288,32.1886636326024,21.72114191146049,44,-1806,12.874779541446207,39.062499975,13.020833325,16.0,5.333333333333333,5.0,2.5,0.6855184233076264,0.1918649270913276,1.1688360255834829,0.9713424833092108,0.5159832779633102,0.9700933751761804,0.7094211122403727,0.639488219260506,12057,Hillsborough County,Florida
12057011904,785,744,41,10,997,31024,142000,-666666666,527,187,363,9,13,0,8,41,-888888888,66,0,223,200,171,636,606,39,76,21,94.77707006369428,5.222929936305733,1.2738853503184715,3.949044585987261,40,-427,27.01298701298701,66.05945946599999,22.019819822,1.0,1.0,,,10.0,,2.95965320188172,14.169458475273114,1.3065404618917291,3.053026501591512,0.9565591734543334,2.01256346122693,12057,Hillsborough County,Florida
12057011905,535,338,197,118,960,38080,120600,1540,421,39,403,0,4,0,40,31,-888888888,51,23,29,90,283,391,564,58,80,61,63.177570093457945,36.822429906542055,22.05607476635514,14.766355140186915,52,-321,22.83464566929134,27.094117624,9.031372541333331,3.0,1.5,,,1.2711864406779665,,2.672003710453649,1.801202348551667,1.179557442680422,2.3095115222222224,0.8575684229085213,1.5224363432430266,12057,Hillsborough County,Florida
12057011906,1642,974,668,405,1050,45403,197900,1203,1236,260,983,0,19,0,57,70,-888888888,154,49,248,417,595,2005,1870,142,215,59,59.31790499390986,40.68209500609014,24.66504263093788,16.017052375152254,45,-1136,24.909670563230605,78.709090825,26.23636360833333,6.0,2.0,3.0,1.5,0.4938271604938271,0.2245508982035928,2.693671828370979,0.6997263444579315,1.1891228447261866,2.047597070945129,0.929169349575533,1.349781617077762,12057,Hillsborough County,Florida
12057012107,1686,738,948,501,1025,43654,151600,1196,1415,138,332,8,29,0,32,64,-888888888,176,39,307,268,304,3198,1634,0,206,240,43.77224199288256,56.22775800711744,29.7153024911032,26.51245551601423,42,-1315,15.427302996670369,45.68750003400001,15.229166678000004,14.0,4.666666666666667,4.0,2.0,0.9314703925482368,0.210970464135021,2.0635727205962064,1.3198431048158588,0.9109652623492368,1.6057976872208772,0.7654450263116209,1.0585462490216704,12057,Hillsborough County,Florida
12057004800,1640,620,1020,605,1078,52135,250300,1352,1390,101,739,0,19,0,34,96,-888888888,211,38,312,334,378,2349,1470,0,134,0,37.80487804878049,62.19512195121951,36.89024390243903,25.304878048780488,62,-1290,10.442878711625566,25.364485974,8.454828658,12.0,4.0,1.0,1.0,0.6611570247933884,0.0980392156862745,1.3636820416129034,0.9368237008445034,0.6019981541721128,1.0167207067755102,0.6788394196470366,0.6702250844080587,12057,Hillsborough County,Florida
12057006200,1707,355,1352,1077,1574,132688,491200,2546,1458,29,246,0,54,0,134,32,-888888888,604,68,196,182,294,3640,1971,10,92,0,20.796719390743995,79.203280609256,63.09314586994728,16.11013473930873,64,-1358,4.260813428018076,4.76190476,1.5873015866666669,5.0,1.6666666666666667,1.0,1.0,0.1547508511296812,0.0739644970414201,0.447127207511737,0.2192735759095189,0.1973845408155663,0.2272324199255121,0.48780487794884,0.1497922357732118,12057,Hillsborough County,Florida
12057006400,1493,123,1370,976,1744,142773,506100,3022,1474,0,73,0,8,0,11,0,-888888888,525,70,132,197,211,3450,1837,0,79,17,8.238446081714669,91.76155391828532,65.37173476222371,26.389819156061623,64,-1374,1.6082573211713875,3.315789477,1.6578947385,10.0,3.333333333333333,1.0,1.0,0.3415300546448088,0.072992700729927,1.3478819012195122,0.4839295927347375,0.595023173889149,0.4541608800576281,0.3321616873923048,0.2993841004151701,12057,Hillsborough County,Florida
12057006600,2140,1127,1013,572,1097,55154,185200,1261,1896,171,365,0,42,0,18,13,-888888888,137,118,622,433,380,3457,2109,23,197,0,52.66355140186916,47.33644859813084,26.72897196261682,20.60747663551402,42,-1796,11.49478563151796,12.218181824,4.072727274666667,14.0,4.666666666666667,11.0,3.6666666666666665,0.815850815850816,0.3619611714379729,0.3613777528541851,1.1560164257215828,0.1595303989775932,0.5143845757112026,0.4660194175942259,0.3390837261174863,12057,Hillsborough County,Florida
12057010401,2246,1359,887,568,1114,42244,134500,958,1410,605,459,0,24,0,115,92,-888888888,172,17,535,592,855,3642,2519,66,251,13,60.50756901157614,39.49243098842386,25.289403383793413,14.203027604630456,37,-1310,10.827916524119056,108.86121003000002,36.28707001000001,21.0,7.0,13.0,4.333333333333333,1.232394366197183,0.4885381435550545,2.670130243561443,1.7462360796991512,1.1787303997359562,2.2463450965230933,0.8382888932334093,1.4807968618064575,12057,Hillsborough County,Florida
12057012504,1245,86,1159,926,1693,93523,232100,1604,1144,0,133,0,59,0,15,27,-888888888,410,9,83,111,207,2832,1628,0,12,34,6.907630522088354,93.09236947791165,74.37751004016064,18.71485943775101,27,-1044,5.207439198855508,8.750000007,2.916666669,11.0,3.6666666666666665,26.0,8.666666666666666,0.3959683225341973,0.7477710670117917,3.391472870930232,0.5610656703671859,1.4971674818053695,0.650527009453228,0.4430379748809486,0.4288291926337048,12057,Hillsborough County,Florida
12057013315,2678,2525,153,80,1361,63841,132100,1055,1408,841,380,0,226,0,91,112,-888888888,85,29,404,586,659,3517,3113,0,293,0,94.28678117998508,5.713218820014936,2.9873039581777445,2.725914861837192,15,-1308,9.848778596355176,163.73743012200003,54.57914337400001,19.0,6.333333333333333,3.0,1.5,7.916666666666666,0.9803921568627452,2.161550232633664,11.217487959591214,0.9542174865459884,2.338290852488804,0.8960256801941718,1.541407756856014,12057,Hillsborough County,Florida
12057013316,1197,1197,0,0,1111,39125,-666666666,-666666666,697,392,369,0,37,0,39,32,-888888888,190,0,235,299,201,1778,1216,47,67,0,100.0,0.0,0.0,0.0,26,-597,22.93885001521144,117.938931304,39.31297710133333,,,1.0,1.0,,inf,3.2842921554998608,,1.4498524986325945,,,,12057,Hillsborough County,Florida
12057013317,1208,1208,0,0,1304,51702,-666666666,-666666666,787,259,213,0,51,0,14,97,-888888888,135,31,246,366,324,1759,1509,0,176,0,100.0,0.0,0.0,0.0,19,-687,15.777777777777777,77.736486453,25.912162151,,,,,,,2.145046535678808,,0.9469319208490988,,,,12057,Hillsborough County,Florida
12057013318,1423,1334,89,89,1332,57865,165700,1298,992,227,463,0,130,0,11,63,-888888888,145,8,330,274,173,1936,1678,0,262,0,93.74560787069572,6.254392129304288,6.254392129304288,0.0,19,-892,5.840762373193975,114.747747633,38.249249211,4.0,2.0,3.0,1.5,2.247191011235955,1.6853932584269662,2.8672600607946026,3.1841479719714862,1.265753461186768,2.828478510962755,0.9503096321246806,1.864540808624411,12057,Hillsborough County,Florida
12057013319,2999,1729,1270,1093,1370,61505,163200,1401,2085,638,444,0,114,0,58,104,-888888888,310,71,594,799,636,4545,3026,0,127,0,57.65255085028343,42.34744914971657,36.44548182727576,5.901967322440814,15,-1985,8.953860210141617,92.84671524799998,30.94890508266666,5.0,2.5,23.0,7.666666666666667,0.2287282708142726,0.6036745406824147,1.7899887265856946,0.3240955735423859,0.7901914643672922,1.1852907541696192,0.9252591379651616,0.781346922972455,12057,Hillsborough County,Florida
12057013320,1615,1144,471,329,1304,62663,188700,1436,1132,242,305,0,147,0,58,36,-888888888,209,9,208,339,312,2615,1808,10,144,16,70.83591331269349,29.1640866873065,20.371517027863774,8.792569659442725,27,-1032,9.79213623841723,73.0,24.33333333333333,9.0,3.0,12.0,4.0,0.911854103343465,0.8492569002123143,2.127039627039627,1.2920478852832624,0.9389827615639096,1.8556234442181487,0.8902439024390244,1.223232074691368,12057,Hillsborough County,Florida
