,variable_code,label_14,concept_14,predicateType_14,group_14,limit_14,predicateOnly_14,acs_year_14,label_19,concept_19,predicateType_19,group_19,limit_19,predicateOnly_19,acs_year_19,datasets,concept_match,predicateType_match,predicateOnly_match,label_match
3220,DP04_0098PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', '$1,500 TO $1,999']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', '$2,000 TO $2,499']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3221,DP04_0027E,"['ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS', '1 ROOM']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3222,DP04_0046PEA,"['ANNOTATION OF PERCENT', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS', 'RENTER-OCCUPIED']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS', 'OWNER-OCCUPIED']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3223,DP04_0045PM,"['PERCENT MARGIN OF ERROR', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS', 'OWNER-OCCUPIED']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,,True,False,True,False
3224,DP04_0032MA,"['ANNOTATION OF MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '6 ROOMS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '5 ROOMS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3225,DP04_0045PE,"['PERCENT', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS', 'OWNER-OCCUPIED']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,False,True,False
3226,DP04_0026M,"['MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['MARGIN OF ERROR', 'YEAR STRUCTURE BUILT', 'TOTAL HOUSING UNITS', 'BUILT 1939 OR EARLIER']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,,True,True,True,False
3227,DP04_0026E,"['ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['ESTIMATE', 'YEAR STRUCTURE BUILT', 'TOTAL HOUSING UNITS', 'BUILT 1939 OR EARLIER']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3228,DP04_0089MA,"['ANNOTATION OF MARGIN OF ERROR', 'MORTGAGE STATUS', 'OWNER-OCCUPIED UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'VALUE', 'OWNER-OCCUPIED UNITS', 'MEDIAN (DOLLARS)']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3229,DP04_0029M,"['MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '3 ROOMS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '2 ROOMS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,,True,True,True,False
3230,DP04_0029E,"['ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS', '3 ROOMS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS', '2 ROOMS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3231,DP04_0124PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'GROSS RENT', 'OCCUPIED UNITS PAYING RENT']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)', '35.0 PERCENT OR MORE']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3232,DP04_0028M,"['MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '2 ROOMS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '1 ROOM']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,,True,True,True,False
3233,DP04_0034PEA,"['ANNOTATION OF PERCENT', 'ROOMS', 'TOTAL HOUSING UNITS', '8 ROOMS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'ROOMS', 'TOTAL HOUSING UNITS', '7 ROOMS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3234,DP04_0121PE,"['PERCENT', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)', '30.0 TO 34.9 PERCENT']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)', '20.0 TO 24.9 PERCENT']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3235,DP04_0028E,"['ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS', '2 ROOMS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS', '1 ROOM']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3236,DP04_0121PM,"['PERCENT MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)', '30.0 TO 34.9 PERCENT']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)', '20.0 TO 24.9 PERCENT']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2019.0,,True,True,True,False
3237,DP04_0063EA,"['ANNOTATION OF ESTIMATE', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'BOTTLED, TANK, OR LP GAS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'UTILITY GAS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3238,DP04_0062PEA,"['ANNOTATION OF PERCENT', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'UTILITY GAS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3239,DP04_0089PM,"['PERCENT MARGIN OF ERROR', 'MORTGAGE STATUS', 'OWNER-OCCUPIED UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'VALUE', 'OWNER-OCCUPIED UNITS', 'MEDIAN (DOLLARS)']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,,True,True,True,False
3240,DP04_0013PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'UNITS IN STRUCTURE', 'TOTAL HOUSING UNITS', '20 OR MORE UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'UNITS IN STRUCTURE', 'TOTAL HOUSING UNITS', '20 OR MORE UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,True
3241,DP04_0089PE,"['PERCENT', 'MORTGAGE STATUS', 'OWNER-OCCUPIED UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2014.0,"['PERCENT', 'VALUE', 'OWNER-OCCUPIED UNITS', 'MEDIAN (DOLLARS)']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3242,DP04_0076MA,"['ANNOTATION OF MARGIN OF ERROR', 'OCCUPANTS PER ROOM', 'OCCUPIED HOUSING UNITS', '1.00 OR LESS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'OCCUPANTS PER ROOM', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3243,DP04_0001PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'HOUSING OCCUPANCY', 'TOTAL HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'HOUSING OCCUPANCY', 'TOTAL HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,True
3244,DP04_0117EA,"['ANNOTATION OF ESTIMATE', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)', '10.0 TO 14.9 PERCENT']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3245,DP04_0050PEA,"['ANNOTATION OF PERCENT', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS', 'MOVED IN 2010 OR LATER']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3246,DP04_0074PEA,"['ANNOTATION OF PERCENT', 'SELECTED CHARACTERISTICS', 'OCCUPIED HOUSING UNITS', 'NO TELEPHONE SERVICE AVAILABLE']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'SELECTED CHARACTERISTICS', 'OCCUPIED HOUSING UNITS', 'LACKING COMPLETE KITCHEN FACILITIES']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3247,DP04_0086PEA,"['ANNOTATION OF PERCENT', 'VALUE', 'OWNER-OCCUPIED UNITS', '$500,000 TO $999,999']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'VALUE', 'OWNER-OCCUPIED UNITS', '$300,000 TO $499,999']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3248,DP04_0050EA,"['ANNOTATION OF ESTIMATE', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS', 'MOVED IN 2010 OR LATER']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3249,DP04_0032PM,"['PERCENT MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '6 ROOMS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'ROOMS', 'TOTAL HOUSING UNITS', '5 ROOMS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2019.0,,True,True,True,False
3250,DP04_0049PEA,"['ANNOTATION OF PERCENT', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS', 'AVERAGE HOUSEHOLD SIZE OF RENTER-OCCUPIED UNIT']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3251,DP04_0032PE,"['PERCENT', 'ROOMS', 'TOTAL HOUSING UNITS', '6 ROOMS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT', 'ROOMS', 'TOTAL HOUSING UNITS', '5 ROOMS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3252,DP04_0037PEA,"['ANNOTATION OF PERCENT', 'BEDROOMS', 'TOTAL HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'ROOMS', 'TOTAL HOUSING UNITS', 'MEDIAN ROOMS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3253,DP04_0098PEA,"['ANNOTATION OF PERCENT', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', '$1,500 TO $1,999']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', '$2,000 TO $2,499']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3254,DP04_0050MA,"['ANNOTATION OF MARGIN OF ERROR', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS', 'MOVED IN 2010 OR LATER']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3255,DP04_0028EA,"['ANNOTATION OF ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS', '2 ROOMS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'ROOMS', 'TOTAL HOUSING UNITS', '1 ROOM']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3256,DP04_0108PEA,"['ANNOTATION OF PERCENT', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNITS WITH A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITHOUT A MORTGAGE', '$1,000 OR MORE']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3257,DP04_0081EA,"['ANNOTATION OF ESTIMATE', 'VALUE', 'OWNER-OCCUPIED UNITS', '$50,000 TO $99,999']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'VALUE', 'OWNER-OCCUPIED UNITS', 'LESS THAN $50,000']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3258,DP04_0025PEA,"['ANNOTATION OF PERCENT', 'YEAR STRUCTURE BUILT', 'TOTAL HOUSING UNITS', 'BUILT 1939 OR EARLIER']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'YEAR STRUCTURE BUILT', 'TOTAL HOUSING UNITS', 'BUILT 1940 TO 1949']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3259,DP04_0104EA,"['ANNOTATION OF ESTIMATE', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITHOUT A MORTGAGE', '$200 TO $299']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITHOUT A MORTGAGE', '$250 TO $399']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3260,DP04_0094EA,"['ANNOTATION OF ESTIMATE', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', '$300 TO $499']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', 'LESS THAN $500']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3261,DP04_0076PM,"['PERCENT MARGIN OF ERROR', 'OCCUPANTS PER ROOM', 'OCCUPIED HOUSING UNITS', '1.00 OR LESS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'OCCUPANTS PER ROOM', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,,True,False,True,False
3262,DP04_0076PE,"['PERCENT', 'OCCUPANTS PER ROOM', 'OCCUPIED HOUSING UNITS', '1.00 OR LESS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT', 'OCCUPANTS PER ROOM', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,False,True,False
3263,DP04_0063MA,"['ANNOTATION OF MARGIN OF ERROR', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'BOTTLED, TANK, OR LP GAS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'UTILITY GAS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3264,DP04_0062PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'UTILITY GAS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3265,DP04_0050PE,"['PERCENT', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS', 'MOVED IN 2010 OR LATER']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,False,True,False
3266,DP04_0015EA,"['ANNOTATION OF ESTIMATE', 'UNITS IN STRUCTURE', 'TOTAL HOUSING UNITS', 'BOAT, RV, VAN, ETC.']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'UNITS IN STRUCTURE', 'TOTAL HOUSING UNITS', 'BOAT, RV, VAN, ETC.']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,True
3267,DP04_0094MA,"['ANNOTATION OF MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', '$300 TO $499']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', 'LESS THAN $500']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3268,DP04_0117MA,"['ANNOTATION OF MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)', '10.0 TO 14.9 PERCENT']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)', 'HOUSING UNIT WITHOUT A MORTGAGE (EXCLUDING UNITS WHERE SMOCAPI CANNOT BE COMPUTED)']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3269,DP04_0050PM,"['PERCENT MARGIN OF ERROR', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS', 'MOVED IN 2010 OR LATER']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,int,DP04,0.0,True,2019.0,,True,False,True,False
3270,DP04_0050PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS', 'MOVED IN 2010 OR LATER']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3271,DP04_0063PM,"['PERCENT MARGIN OF ERROR', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'BOTTLED, TANK, OR LP GAS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'UTILITY GAS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2019.0,,True,True,True,False
3272,DP04_0063PE,"['PERCENT', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'BOTTLED, TANK, OR LP GAS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT', 'HOUSE HEATING FUEL', 'OCCUPIED HOUSING UNITS', 'UTILITY GAS']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
3273,DP04_0049PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'YEAR HOUSEHOLDER MOVED INTO UNIT', 'OCCUPIED HOUSING UNITS']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'HOUSING TENURE', 'OCCUPIED HOUSING UNITS', 'AVERAGE HOUSEHOLD SIZE OF RENTER-OCCUPIED UNIT']",SELECTED HOUSING CHARACTERISTICS,string,DP04,0.0,True,2019.0,,True,True,True,False
3274,DP04_0094PE,"['PERCENT', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', '$300 TO $499']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2014.0,"['PERCENT', 'SELECTED MONTHLY OWNER COSTS (SMOC)', 'HOUSING UNITS WITH A MORTGAGE', 'LESS THAN $500']",SELECTED HOUSING CHARACTERISTICS,float,DP04,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
