CensusTract,County,CountyCode,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,FairMarketRent_2BR,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index
12086004500.0,Miami-Dade,12086.0,4,0,3,79.33333333333333,103.5,3.5,1.5,2330.0,2157,1129,1028,501,495,76635,1419600,4001,1860,20,931,0,22,0,46,209,-888888888,282,214,403,68,1233,2196,799,185,2668,0,52.34121464997682,47.65878535002318,23.226703755215578,24.4320815948076,26,-1760,5.059448520111308,26.0,8.666666666666666,52.0,17.333333333333332,9.0,3.0,15.0,19.0,0.7894736842105263,5.0,12.0,0.4166666666666667,6.0,17.0,0.3529411764705882,16.0,25.0,11.0,1.0,7.0,1.0,3.4597471723220226,3.1936127744510974,4.990019960079841,2.19560878243513,0.2918287937743191,0.0972762645914396,0.6809338521400778,0.0972762645914396,0.7676409802184824,1.486026451403758,0.525978334312539,1.5950920245398774,0.3333333333333333,0.8863717904561552
12086005002.0,Miami-Dade,12086.0,5,0,0,71.5,130.0,5.0,0.0,1470.0,1958,1262,696,339,1119,31504,248800,1517,1848,82,1914,0,0,0,0,28,-888888888,274,153,172,180,2398,276,2166,140,125,0,64.4535240040858,35.5464759959142,17.31358529111338,18.232890704800816,62,-1748,15.043430049898356,27.0,9.0,23.0,7.666666666666667,3.0,1.5,11.0,17.0,0.6470588235294118,11.0,18.0,0.6111111111111112,5.0,11.0,0.4545454545454545,8.0,8.0,7.0,2.0,0.0,1.0,2.2615535889872174,2.359882005899705,2.359882005899705,2.0648967551622417,0.2155172413793103,0.2873563218390804,0.0,0.1436781609195402,0.7131537242472267,0.9713797821378208,0.4886443241755799,1.0410160316468873,0.5399999999999999,0.5784790028842282
12086005102.0,Miami-Dade,12086.0,9,0,2,152.4,60.0,25.333333333333332,6.0,1470.0,2010,1588,422,272,288,14848,273600,1375,1818,145,1695,0,0,0,33,14,-888888888,139,291,661,267,1511,744,1273,109,273,0,79.0049751243781,20.99502487562189,13.532338308457712,7.462686567164178,53,-1718,18.92303784607569,33.0,11.0,17.0,5.666666666666667,6.0,3.0,14.0,20.0,0.7,11.0,19.0,0.5789473684210527,8.0,17.0,0.4705882352941176,3.0,5.0,9.0,0.0,4.0,2.0,2.083333333333333,1.1029411764705883,1.8382352941176472,3.308823529411765,0.7109004739336493,0.0,0.9478672985781992,0.4739336492890995,0.6926952141057935,0.8948308319150035,0.4746263999583963,0.896057347670251,0.6599999999999999,0.4979273567836825
12086005104.0,Miami-Dade,12086.0,4,0,0,72.0,71.0,0.0,0.0,1470.0,1961,1671,290,168,1116,26865,201700,1500,1686,124,1853,0,0,0,40,111,-888888888,158,118,331,315,1334,489,1906,140,164,0,85.21162672106068,14.788373278939318,8.567057623661398,6.22131565527792,47,-1586,29.500211774671747,74.0,24.666666666666668,12.0,4.0,3.0,1.5,23.0,33.0,0.696969696969697,18.0,43.0,0.4186046511627907,33.0,64.0,0.515625,2.0,5.0,5.0,0.0,1.0,2.0,2.380952380952381,1.1904761904761905,2.976190476190476,2.976190476190476,0.5172413793103449,0.0,0.3448275862068966,0.6896551724137931,1.4761619788549771,1.022663807902861,1.0114483708160795,1.5588181982961755,0.8604651162790697,0.8662148993052511
12086005201.0,Miami-Dade,12086.0,8,0,1,65.33333333333333,55.0,92.0,60.0,1470.0,2228,2054,174,96,980,25294,176100,960,1994,173,2125,0,0,0,0,61,-888888888,410,49,454,169,1838,646,1690,621,270,27,92.1903052064632,7.809694793536805,4.308797127468582,3.500897666068223,57,-1894,25.57160048134777,93.0,31.0,3.0,1.5,2.0,2.0,37.0,51.0,0.7254901960784313,38.0,58.0,0.6551724137931034,18.0,35.0,0.5142857142857142,1.0,0.0,2.0,2.0,0.0,0.0,1.5625,1.0416666666666663,0.0,2.083333333333333,1.1494252873563218,1.1494252873563218,0.0,0.0,1.5092502434274586,0.6711231239362525,1.0341200503298191,1.5116279069767442,0.953846153846154,0.8399918711881005
12086005202.0,Miami-Dade,12086.0,7,1,0,46.8,99.0,0.0,0.0,1470.0,1885,1846,39,33,1032,25221,242400,-666666666,1678,124,1816,0,0,0,49,34,-888888888,333,127,275,87,1241,475,1447,674,300,26,97.93103448275862,2.0689655172413794,1.750663129973475,0.3183023872679045,56,-1578,40.93922651933702,90.0,30.0,7.0,3.5,4.0,2.0,39.0,54.0,0.7222222222222222,25.0,45.0,0.5555555555555556,26.0,44.0,0.5909090909090909,3.0,4.0,0.0,2.0,0.0,2.0,10.606060606060606,9.090909090909092,12.12121212121212,0.0,5.128205128205128,5.128205128205128,0.0,5.128205128205128,1.6251354279523291,4.5555024170218354,1.113523180046193,1.7828632251197445,0.8955223880597015,0.9907137924808276
12086005302.0,Miami-Dade,12086.0,15,0,0,42.4,57.333333333333336,2.3333333333333335,0.0,1470.0,3442,3215,227,81,922,16895,165000,1339,2997,333,3210,0,0,0,23,89,-888888888,497,433,859,259,2110,855,1902,709,250,0,93.40499709471236,6.595002905287624,2.3532829750145265,4.241719930273097,65,-2897,26.29629629629629,175.0,58.333333333333336,3.0,1.5,4.0,2.0,52.0,70.0,0.7428571428571429,63.0,97.0,0.6494845360824743,60.0,96.0,0.625,1.0,2.0,0.0,2.0,2.0,0.0,1.851851851851852,1.2345679012345678,2.469135802469136,0.0,0.881057268722467,0.881057268722467,0.881057268722467,0.0,1.8144116122343183,0.7954051839244474,1.2432129369757137,1.815331715210356,0.9749303621169916,1.0087561080665537
12086005303.0,Miami-Dade,12086.0,6,0,0,36.666666666666664,40.0,21.0,15.0,1470.0,1513,1457,56,17,988,27438,125000,-666666666,1350,54,1478,0,0,0,68,41,-888888888,256,64,136,306,956,199,1121,437,84,0,96.29874421678784,3.7012557832121615,1.1235955056179776,2.577660277594184,49,-1250,29.63384125540141,85.0,28.33333333333333,10.0,3.333333333333333,1.0,1.0,26.0,37.0,0.7027027027027027,28.0,42.0,0.6666666666666666,31.0,52.0,0.5961538461538461,2.0,3.0,5.0,0.0,0.0,1.0,19.607843137254903,11.76470588235294,17.647058823529413,29.411764705882355,1.7857142857142856,0.0,0.0,1.7857142857142856,1.9446350949439488,8.421937241552973,1.3324404955467717,2.148349163274536,0.8947368421052632,1.1938095514745817
12086005304.0,Miami-Dade,12086.0,7,0,0,18.571428571428573,3.0,10.0,0.0,1470.0,1977,1868,109,69,1013,24508,97900,770,1795,61,1916,0,0,0,89,32,-888888888,190,150,297,311,1115,263,968,488,169,7,94.48659585230146,5.513404147698533,3.490136570561457,2.0232675771370765,72,-1695,35.2173025913079,90.0,30.0,11.0,3.6666666666666665,1.0,1.0,26.0,33.0,0.7878787878787878,39.0,57.0,0.6842105263157895,25.0,36.0,0.6944444444444444,3.0,6.0,2.0,0.0,1.0,0.0,5.314009661835748,4.3478260869565215,8.695652173913043,2.898550724637681,0.9174311926605504,0.0,0.9174311926605504,0.0,1.6059957173447537,2.282467049522327,1.100408881351859,1.7380829461366372,0.8910891089108911,0.965829976720522
12086005407.0,Miami-Dade,12086.0,3,0,0,100.0,99.0,0.0,0.0,1470.0,789,489,300,138,947,28480,300000,1700,716,25,777,0,0,0,36,12,-888888888,114,64,131,173,799,155,738,105,76,19,61.97718631178707,38.02281368821293,17.490494296577946,20.53231939163498,72,-616,22.692307692307693,21.0,7.0,8.0,2.6666666666666665,1.0,1.0,8.0,11.0,0.7272727272727273,8.0,11.0,0.7272727272727273,5.0,6.0,0.8333333333333334,3.0,2.0,3.0,0.0,1.0,0.0,1.932367149758454,2.1739130434782608,1.4492753623188406,2.1739130434782608,0.3333333333333333,0.0,0.3333333333333333,0.0,1.4314928425357871,0.829988018008119,0.9808416177612072,1.541733120680489,0.7241379310344828,0.856720944973264
12086005701.0,Miami-Dade,12086.0,4,0,0,155.0,149.0,0.0,0.0,1660.0,2317,942,1375,674,984,35840,268500,1739,2300,0,2181,0,0,0,17,0,-888888888,190,84,406,386,3022,482,2635,98,36,15,40.65602071644368,59.34397928355632,29.089339663357787,30.25463962019853,63,-2200,19.87943160614325,24.0,8.0,64.0,21.33333333333333,5.0,2.5,14.0,19.0,0.7368421052631579,6.0,10.0,0.6,4.0,8.0,0.5,28.0,30.0,6.0,3.0,2.0,0.0,3.165182987141444,4.154302670623145,4.451038575667656,0.8902077151335311,0.1818181818181818,0.2181818181818182,0.1454545454545454,0.0,0.8492569002123143,1.3595055962625568,0.5819005775980957,1.815181518151815,0.2727272727272727,1.0086726455241724
12086005703.0,Miami-Dade,12086.0,8,1,0,158.25,109.0,0.0,0.0,1660.0,3383,2445,938,518,1259,29257,141700,1163,3210,37,3285,0,0,21,55,60,-888888888,219,137,896,434,3218,282,2914,180,299,0,72.27313035767071,27.72686964232929,15.31185338456991,12.415016257759383,38,-3110,11.447940649782554,43.0,14.333333333333334,53.0,17.666666666666668,5.0,2.5,19.0,25.0,0.76,9.0,31.0,0.2903225806451613,15.0,38.0,0.3947368421052631,25.0,15.0,13.0,3.0,2.0,0.0,3.410553410553411,4.826254826254826,2.895752895752896,2.509652509652509,0.2665245202558635,0.3198294243070362,0.2132196162046908,0.0,0.5862304021813225,1.4648968059149092,0.4016779958450658,1.079986500168748,0.4479166666666667,0.6001343829044504
12086005902.0,Miami-Dade,12086.0,2,0,0,150.0,4.0,88.0,0.0,1570.0,1211,557,654,369,1522,51116,282900,2067,1072,95,1095,0,0,0,44,0,-888888888,191,12,78,308,1779,480,1758,90,9,47,45.99504541701073,54.004954582989264,30.470685383980182,23.534269199009085,68,-972,16.642335766423358,11.0,3.6666666666666665,30.0,10.0,1.0,1.0,3.0,8.0,0.375,4.0,5.0,0.8,4.0,9.0,0.4444444444444444,12.0,14.0,4.0,0.0,0.0,1.0,2.710027100271003,3.252032520325204,3.794037940379404,1.084010840108401,0.1529051987767584,0.0,0.0,0.1529051987767584,0.6582884500299222,1.1640075862308987,0.4510513004990624,1.4758819294456442,0.2682926829268293,0.8201282986678967
12086006403.0,Miami-Dade,12086.0,4,0,0,18.5,8.0,0.0,0.0,1470.0,1355,719,636,309,1070,37894,419400,2604,1246,8,1254,0,27,0,43,31,-888888888,115,57,180,318,1382,598,1261,167,168,0,53.06273062730627,46.93726937269373,22.80442804428044,24.132841328413285,76,-1146,17.711247901510912,27.0,9.0,8.0,4.0,6.0,2.0,10.0,15.0,0.6666666666666666,13.0,18.0,0.7222222222222222,4.0,13.0,0.3076923076923077,6.0,2.0,0.0,1.0,1.0,4.0,1.2944983818770228,1.9417475728155336,0.6472491909385114,0.0,0.3144654088050315,0.1572327044025157,0.1572327044025157,0.628930817610063,1.2517385257301807,0.5560113907044681,0.857676129498723,1.264591439688716,0.6923076923076923,0.7027169350406288
12086006602.0,Miami-Dade,12086.0,12,1,2,76.63636363636364,34.714285714285715,43.714285714285715,17.25,1470.0,3616,3224,392,164,1291,47915,-666666666,3000,3128,223,2743,0,124,0,44,97,-888888888,167,40,947,601,1904,1640,2569,804,646,0,89.15929203539822,10.84070796460177,4.535398230088496,6.3053097345132745,18,-3028,21.07707940194513,46.0,15.333333333333334,18.0,6.0,2.0,1.0,19.0,50.0,0.38,12.0,60.0,0.2,15.0,35.0,0.4285714285714285,9.0,5.0,4.0,1.0,0.0,1.0,3.658536585365853,5.487804878048781,3.048780487804878,2.4390243902439024,0.2551020408163265,0.2551020408163265,0.0,0.2551020408163265,0.4755996691480562,1.571410241411713,0.3258751528701494,0.6296733569460843,0.71875,0.3499012547315794
12086006802.0,Miami-Dade,12086.0,2,0,1,236.0,230.0,0.0,0.0,1730.0,1580,410,1170,550,-666666666,131900,992700,4001,1510,14,787,0,25,0,31,0,-888888888,356,74,429,108,1033,1185,1119,6,394,0,25.949367088607595,74.0506329113924,34.810126582278485,39.24050632911392,45,-1410,1.4088556641748131,4.0,4.0,35.0,11.666666666666666,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,7.0,14.0,1.0,0.0,0.0,2.121212121212121,2.5454545454545454,1.2727272727272727,2.5454545454545454,0.0854700854700854,0.0854700854700854,0.0,0.0,0.975609756097561,0.911100483404367,0.6684760293870806,1.6319444444444446,0.2553191489361702,0.9068501985422815
12086007101.0,Miami-Dade,12086.0,7,0,1,53.4,43.75,11.75,6.0,1730.0,1022,617,405,210,1269,51429,438000,2477,672,255,448,32,0,0,33,30,-888888888,145,0,128,195,529,1063,911,44,250,0,60.37181996086106,39.62818003913895,20.54794520547945,19.08023483365949,49,-572,16.889692585895116,57.0,19.0,49.0,16.333333333333332,7.0,3.5,23.0,34.0,0.6764705882352942,22.0,49.0,0.4489795918367347,12.0,30.0,0.4,15.0,26.0,8.0,5.0,0.0,2.0,7.777777777777778,7.142857142857142,12.38095238095238,3.8095238095238098,0.8641975308641975,1.2345679012345678,0.0,0.4938271604938271,3.079416531604538,3.3407017724826797,2.1099790392728357,4.272470777912131,0.5377358490566039,2.374156170821543
12086007603.0,Miami-Dade,12086.0,3,0,1,98.0,38.0,28.0,8.0,1750.0,1418,1039,379,268,1585,30184,351500,2048,843,426,511,0,71,7,71,0,-888888888,98,27,245,1056,499,2190,1187,176,327,8,73.2722143864598,26.727785613540195,18.899858956276447,7.827926657263752,33,-743,9.926377253109926,20.0,6.666666666666667,20.0,6.666666666666667,7.0,2.333333333333333,10.0,10.0,1.0,9.0,14.0,0.6428571428571429,1.0,5.0,0.2,11.0,3.0,6.0,2.0,2.0,3.0,2.4875621890547266,4.104477611940299,1.1194029850746268,2.238805970149253,0.6156552330694811,0.5277044854881267,0.5277044854881267,0.79155672823219,0.6416426050689766,1.068454724674631,0.4396457684451444,1.02014792144861,0.5,0.5668828667896858
12086007701.0,Miami-Dade,12086.0,1,0,0,80.0,75.0,5.0,0.0,1730.0,1939,560,1379,840,1575,63208,359300,2092,1837,66,1696,19,0,0,17,0,-888888888,390,13,140,599,2743,825,2616,50,85,43,28.880866425992775,71.11913357400722,43.32129963898917,27.79783393501805,62,-1737,17.482723128951623,14.0,4.666666666666667,52.0,17.333333333333332,1.0,1.0,5.0,9.0,0.5555555555555556,5.0,8.0,0.625,4.0,6.0,0.6666666666666666,19.0,13.0,20.0,0.0,0.0,1.0,2.0634920634920637,2.261904761904762,1.5476190476190477,2.380952380952381,0.0725163161711385,0.0,0.0,0.0725163161711385,0.8333333333333334,0.8863086335158128,0.5709899417681313,1.5714285714285716,0.2121212121212121,0.873222318839498
12086008206.0,Miami-Dade,12086.0,3,0,0,43.5,39.0,8.0,0.0,1720.0,1352,206,1146,851,1258,131579,590000,3046,1203,42,529,0,75,0,32,0,-888888888,445,31,143,283,815,1812,1563,22,117,9,15.236686390532544,84.76331360946746,62.94378698224852,21.81952662721893,54,-1103,4.7035276457343,3.0,1.5,11.0,3.6666666666666665,2.0,1.0,0.0,2.0,0.0,2.0,3.0,0.6666666666666666,1.0,4.0,0.25,6.0,4.0,1.0,0.0,1.0,1.0,0.4308656482569526,0.7050528789659225,0.4700352526439483,0.117508813160987,0.0872600349040139,0.0,0.0872600349040139,0.0872600349040139,0.7281553398058253,0.1850648959072157,0.4989232500886584,0.488804793440555,0.2903225806451613,0.2716224351196511
12086008304.0,Miami-Dade,12086.0,3,0,0,79.5,36.0,43.5,0.0,1740.0,2426,547,1879,1128,1215,45991,208900,1553,567,1768,678,0,14,0,17,60,-888888888,494,74,337,635,1450,6112,3191,430,173,0,22.54740313272877,77.45259686727123,46.49629018961253,30.95630667765869,51,-467,13.081679140904653,46.0,15.333333333333334,110.0,36.66666666666666,27.0,9.0,17.0,25.0,0.68,18.0,27.0,0.6666666666666666,11.0,21.0,0.5238095238095238,47.0,35.0,28.0,4.0,14.0,9.0,3.250591016548463,4.166666666666666,3.102836879432624,2.4822695035460995,0.4789781798829164,0.2128791910590739,0.7450771687067589,0.4789781798829164,2.8031687995124925,1.396189950505679,1.920697427519857,3.1044776119402986,0.2948717948717949,1.7251176339624277
12086008308.0,Miami-Dade,12086.0,3,0,1,136.0,16.0,80.0,40.0,1470.0,1520,575,945,639,1153,46056,216400,1450,875,438,904,9,38,0,79,81,-888888888,351,57,196,260,1406,1669,1681,48,213,0,37.82894736842105,62.17105263157895,42.03947368421053,20.13157894736842,46,-775,11.75952433384717,12.0,4.0,25.0,8.333333333333334,1.0,1.0,2.0,3.0,0.6666666666666666,6.0,9.0,0.6666666666666666,4.0,6.0,0.6666666666666666,6.0,9.0,10.0,1.0,0.0,0.0,1.3041210224308817,0.9389671361502347,1.4084507042253522,1.5649452269170578,0.1058201058201058,0.1058201058201058,0.0,0.0,0.6956521739130435,0.5601444957214419,0.4766524731281792,1.0159253157605712,0.3243243243243243,0.5645364199975786
12086008309.0,Miami-Dade,12086.0,2,0,0,138.0,0.0,12.0,52.0,1470.0,1370,758,612,387,981,35320,170300,1221,296,982,352,0,15,0,19,58,-888888888,160,6,144,241,568,3530,1196,225,208,0,55.32846715328466,44.67153284671533,28.24817518248175,16.423357664233578,41,-196,13.320719016083254,59.0,19.666666666666668,17.0,5.666666666666667,30.0,10.0,17.0,23.0,0.7391304347826086,27.0,42.0,0.6428571428571429,15.0,34.0,0.4411764705882353,7.0,4.0,6.0,8.0,16.0,6.0,1.4642549526270456,1.8087855297157625,1.03359173126615,1.550387596899225,1.6339869281045754,1.30718954248366,2.6143790849673203,0.9803921568627452,2.594547053649956,0.628925029149563,1.777752325293918,2.2125181950509463,0.7763157894736842,1.229467443754434
12086008417.0,Miami-Dade,12086.0,2,1,3,140.33333333333334,139.33333333333334,0.0,0.0,1740.0,2415,1499,916,411,1321,38790,161000,1393,2202,102,2134,0,51,0,47,13,-888888888,275,113,702,486,2641,634,2320,128,226,18,62.07039337474121,37.9296066252588,17.018633540372672,20.910973084886127,46,-2102,11.11111111111111,23.0,7.666666666666667,9.0,3.0,2.0,1.0,6.0,9.0,0.6666666666666666,8.0,13.0,0.6153846153846154,9.0,13.0,0.6923076923076923,5.0,2.0,2.0,1.0,0.0,1.0,0.7299270072992701,1.2165450121654502,0.48661800486618,0.48661800486618,0.1091703056768558,0.1091703056768558,0.0,0.1091703056768558,0.5114520791638871,0.3135173717658406,0.3504407914787731,0.5584642233856894,0.71875,0.310331269903296
12086009010.0,Miami-Dade,12086.0,2,0,0,104.0,24.0,48.0,0.0,1780.0,2030,822,1208,834,1993,79000,380200,2375,1820,63,1594,0,37,0,15,95,-888888888,535,61,211,655,2319,1197,2619,28,655,0,40.49261083743843,59.50738916256157,41.08374384236453,18.423645320197043,23,-1720,14.9678191887442,194.0,64.66666666666667,91.0,30.33333333333333,9.0,3.0,65.0,135.0,0.4814814814814814,57.0,166.0,0.3433734939759036,72.0,174.0,0.4137931034482758,44.0,25.0,22.0,3.0,2.0,4.0,3.6370903277378095,5.275779376498801,2.997601918465228,2.6378896882494005,0.2483443708609271,0.2483443708609271,0.1655629139072847,0.3311258278145695,7.866991078669912,1.5621986705854254,5.39036733348017,5.736714975845411,0.6807017543859649,3.187817534191184
12086009023.0,Miami-Dade,12086.0,3,0,2,89.0,98.0,38.0,0.0,1780.0,1953,1305,648,405,1558,46475,157500,1222,1871,16,1863,0,14,19,21,12,-888888888,479,0,176,267,2885,813,2964,53,158,0,66.82027649769586,33.17972350230415,20.737327188940093,12.442396313364055,35,-1771,16.561537333137743,13.0,4.333333333333333,14.0,4.666666666666667,3.0,1.5,4.0,10.0,0.4,4.0,9.0,0.4444444444444444,5.0,13.0,0.3846153846153846,9.0,3.0,2.0,0.0,2.0,1.0,1.1522633744855968,2.2222222222222223,0.7407407407407408,0.4938271604938271,0.2314814814814814,0.0,0.3086419753086419,0.1543209876543209,0.3320561941251596,0.4949187811085451,0.2275208963367266,0.5263157894736842,0.4814814814814814,0.2924668053529418
12086009030.0,Miami-Dade,12086.0,2,0,3,174.0,41.0,95.0,38.0,1660.0,1774,950,824,598,1388,46226,168000,1111,1716,0,1717,0,26,0,16,16,-888888888,332,45,215,233,2046,273,2440,88,147,41,53.55129650507328,46.44870349492672,33.70913190529876,12.73957158962796,31,-1616,18.709073900841908,14.0,4.666666666666667,44.0,14.666666666666666,2.0,1.0,1.0,7.0,0.1428571428571428,9.0,16.0,0.5625,4.0,5.0,0.8,20.0,18.0,6.0,1.0,1.0,0.0,2.452619843924192,3.3444816053511706,3.0100334448160537,1.0033444816053512,0.1213592233009708,0.1213592233009708,0.1213592233009708,0.0,0.4912280701754386,1.0534463305487665,0.3365835446212142,1.2489233419465977,0.2413793103448276,0.6940103779046984
12086009038.0,Miami-Dade,12086.0,3,0,0,256.0,48.0,132.0,76.0,2250.0,2450,1664,786,488,2150,81689,373800,2378,2077,156,2029,0,112,0,20,85,-888888888,1038,0,129,702,2517,872,3460,33,360,23,67.91836734693878,32.08163265306123,19.918367346938776,12.16326530612245,20,-1977,14.25180965942803,52.0,17.333333333333332,39.0,13.0,1.0,1.0,15.0,59.0,0.2542372881355932,23.0,60.0,0.3833333333333333,14.0,44.0,0.3181818181818182,15.0,11.0,13.0,0.0,0.0,1.0,2.663934426229508,3.0737704918032787,2.2540983606557377,2.663934426229508,0.1272264631043257,0.0,0.0,0.1272264631043257,1.0416666666666663,1.1442099162191846,0.7137374272101641,1.409541511771995,0.5714285714285714,0.7832637956245918
12086009315.0,Miami-Dade,12086.0,1,0,0,119.0,42.0,66.0,11.0,1470.0,1317,871,446,159,1213,22039,124600,1122,1209,18,1229,0,0,0,35,55,-888888888,217,130,326,229,1460,179,984,0,149,0,66.13515565679575,33.864844343204254,12.072892938496585,21.791951404707667,45,-1109,12.027707808564232,3.0,1.0,36.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.25,14.0,11.0,11.0,1.0,1.0,0.0,7.547169811320755,8.80503144654088,6.918238993710692,6.918238993710692,0.2242152466367713,0.2242152466367713,0.2242152466367713,0.0,0.1148105625717566,3.241651315616616,0.0786668117246564,1.262135922330097,0.0769230769230769,0.7013524361376372
12086009503.0,Miami-Dade,12086.0,1,0,0,45.0,0.0,45.0,0.0,1500.0,1213,372,841,582,1270,48523,190200,1591,154,1059,184,0,0,0,0,0,-888888888,121,45,107,323,483,3306,1327,22,90,0,30.66776586974444,69.33223413025557,47.98021434460016,21.3520197856554,56,-54,17.451719265190768,44.0,14.666666666666666,88.0,29.33333333333333,9.0,4.5,14.0,25.0,0.56,16.0,27.0,0.5925925925925926,14.0,22.0,0.6363636363636364,38.0,36.0,14.0,0.0,5.0,4.0,5.040091638029782,6.529209621993128,6.185567010309279,2.405498281786942,0.535077288941736,0.0,0.5945303210463734,0.4756242568370986,3.942652329749104,2.1648141088253,2.701457789010514,4.612159329140461,0.3333333333333333,2.5629166590677084
12086009600.0,Miami-Dade,12086.0,5,0,0,118.66666666666667,55.333333333333336,47.333333333333336,15.333333333333334,1570.0,2286,1515,771,580,1174,36003,186500,1594,382,1891,330,0,0,0,0,13,-888888888,125,35,301,566,1887,3184,2783,326,198,0,66.27296587926509,33.727034120734906,25.371828521434814,8.355205599300088,52,-282,25.24327418431597,81.0,27.0,35.0,11.666666666666666,10.0,3.333333333333333,28.0,49.0,0.5714285714285714,32.0,64.0,0.5,21.0,45.0,0.4666666666666667,11.0,15.0,9.0,4.0,5.0,1.0,2.0114942528735638,1.896551724137931,2.586206896551724,1.5517241379310345,0.4323389537397319,0.5188067444876783,0.648508430609598,0.1297016861219195,1.782178217821782,0.8639745963317275,1.2211270041773896,1.8456642800318217,0.6982758620689655,1.0256115178963945
12086009803.0,Miami-Dade,12086.0,2,0,0,344.0,100.0,260.0,40.0,1570.0,1920,732,1188,1041,1704,49179,184800,1420,899,966,677,0,14,0,0,41,-888888888,463,24,347,543,2089,2053,2799,115,214,0,38.125,61.875,54.21875000000001,7.656250000000001,42,-799,17.072065266656594,30.0,10.0,84.0,28.0,4.0,1.3333333333333333,12.0,21.0,0.5714285714285714,13.0,23.0,0.5652173913043478,5.0,14.0,0.3571428571428571,31.0,28.0,25.0,1.0,2.0,1.0,2.689721421709894,2.97790585975024,2.689721421709894,2.4015369836695486,0.1122334455667788,0.0841750841750841,0.1683501683501683,0.0841750841750841,1.366120218579235,1.1552859155559696,0.9360490848657892,2.143260011280316,0.2631578947368421,1.190981576225742
12086009808.0,Miami-Dade,12086.0,5,0,1,113.66666666666667,72.66666666666667,0.0,35.0,1570.0,2779,1371,1408,865,1151,41528,137700,1924,1122,1355,912,31,52,0,168,51,-888888888,365,67,880,322,1813,1840,2255,78,586,0,49.33429291111911,50.66570708888089,31.12630442605254,19.539402662828355,49,-1022,16.54285196593586,57.0,19.0,54.0,18.0,8.0,2.6666666666666665,10.0,17.0,0.5882352941176471,28.0,51.0,0.5490196078431373,19.0,38.0,0.5,16.0,17.0,21.0,3.0,4.0,1.0,2.0809248554913293,1.84971098265896,1.9653179190751449,2.4277456647398843,0.1893939393939393,0.2130681818181818,0.2840909090909091,0.0710227272727272,1.3858497447118892,0.8937963454041189,0.9495675180389056,1.6547406082289804,0.5135135135135135,0.9195177288153764
12086009901.0,Miami-Dade,12086.0,6,0,2,296.6666666666667,59.333333333333336,162.66666666666666,74.66666666666667,1470.0,3341,1918,1423,1123,1238,49164,231700,1679,602,2565,539,12,126,0,13,23,-888888888,464,94,325,889,2187,5374,4613,220,155,0,57.407961688117325,42.59203831188267,33.61269081113439,8.979347500748279,39,-502,15.903837263060565,94.0,31.33333333333333,183.0,61.0,8.0,2.6666666666666665,41.0,94.0,0.4361702127659574,24.0,87.0,0.2758620689655172,29.0,87.0,0.3333333333333333,74.0,77.0,32.0,1.0,4.0,3.0,5.431878895814782,6.589492430988424,6.856634016028496,2.8495102404274264,0.1873975169828999,0.0702740688685874,0.2810962754743499,0.2108222066057624,1.6336461591936045,2.333094101377676,1.1193546303692252,3.036281924805437,0.3393501805054151,1.687222181927582
